"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3981701","4259.30","1.19008","-25.27%","-859.25","2020-Jan-06 12:00 PM","2020-Jan-06 07:15 AM","859.25","16.61","0.24008","74.73%","2540.80","0.00","0.00000","3400.05","0.95000","57.67","51.73","0.01291","46.20","4259.30","1.19008","-25.27%","-859.25","77.46","96.80%","WIT Group","4.75","203-22-0447 - DOUGLAS","0.00","0.00000","100.00%","3400.05","0.00","0.00000","100.00%","3400.05","0.00","0.00000","3400.05","0.95","0.00","0.00000","-25.27%","-859.25","","No","","203-22-0447","","","","WITH-WC-10","WIT Group","203-22-0447 G&G Grapefruit Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","3400.05","58.96","0.95000","25.27%","103.10%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","13","0.00","0.00000","0.00","0.00000","106.51%","0447 - GRPFRT - 010619","","2053833","","","","2020-Jan-06 11:58 AM","Reconciliation complete","L - 203-22-0447","","No","West Chicago","11.00000","49.21","0.01375","800.00000","3400.05","0.95000","cs","3579.00000","3579.00000","0.00"
"3981695","402.75","4.37767","-8.90%","-32.91","2020-Jan-06 03:26 PM","2020-Jan-06 06:30 AM","402.75","17.74","4.37767","-8.90%","-32.91","0.00","0.00000","0.00","0.00000","22.70","22.70","0.22658","20.84","402.75","4.37767","-8.90%","-32.91","4.41","93.03%","Cargill","8.95","110027179 - C3","0.00","0.00000","100.00%","369.84","0.00","0.00000","100.00%","369.84","0.00","0.00000","369.84","4.02","0.00","0.00000","-8.90%","-32.91","","No","","110027179","","","","CARGILL-WC-09","Cargill","110027179 Truvia 6/30Ct 2G Case","","Finished Good","","","Stopped","369.84","16.29","4.02000","108.90%","45.17%","","C3","","0.00000","0.00","0.00","0.00000","6.00","9","0.00","0.00000","0.00","0.00000","48.55%","110027179 - 4507434671","TOM DECREASED PO BY 26 CASES AND CLOSED THIS PO. - AO 1/10/2020","2045733","","4507434671","","2020-Jan-06 03:25 PM","Reconciliation complete","L - 110027179","","No","West Chicago","11.00000","10.12","0.11000","100.00000","369.84","4.02000","cs","92.00000","92.00000","0.00"
"3981678","2888.03","1.39249","-33.38%","-722.77","2020-Jan-06 03:30 PM","2020-Jan-06 06:15 AM","715.95","17.27","0.34520","66.93%","1449.30","0.00","0.00000","2172.08","1.04729","44.00","41.45","0.01411","29.26","2888.03","1.39249","-33.38%","-722.77","70.88","75.53%","Conagra","9.25","9688700220 - L3/L4","0.00","0.00000","100.00%","2165.26","0.00","0.00000","100.00%","2165.26","0.00","0.00000","2165.26","1.044","0.00","0.00000","-33.38%","-722.77","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","2165.26","49.21","1.04400","33.07%","86.35%","","L3","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","114.33%","9688700220 - 3200620","Overshot number","2050367","","","","2020-Jan-06 03:25 PM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","33.45","0.01613","310.00000","2165.26","1.04400","cs","3255.00000","2074.00000","1181.00"
"3973903","1413.87","0.18182","56.71%","1852.05","2020-Jan-06 03:36 PM","2020-Jan-06 04:30 AM","1413.87","16.49","0.18182","56.71%","1852.05","0.00","0.00000","0.00","0.00000","90.27","85.77","0.00961","74.71","1413.87","0.18182","56.71%","1852.05","104.09","92.02%","KDRP","11.11","10123627 - KDPMANUAL","0.00","0.00000","100.00%","3265.92","0.00","0.00000","100.00%","3265.92","0.00","0.00000","3265.92","0.42","0.00","0.00000","56.71%","1852.05","","No","","10123627","","","","KDRP-WC-02","KDRP","10123627 6Pk X2 Benner Peach Tea - New Bom","","Finished Good","","","Stopped","3265.92","36.18","0.42000","43.29%","102.17%","","JS2","","0.00000","0.00","0.00","0.00000","6.00","11","0.00","0.00000","0.00","0.00000","111.03%","10123627 - KDRP TEA - 123019","two phantom pallets were created by 1st shift on Monday, 01/06 that had to be removed from the system. - ls","2049374","","","","2020-Jan-06 03:36 PM","Reconciliation complete","L - 10123627","","No","West Chicago","8.00000","82.94","0.01067","750.00000","3265.92","0.42000","cs","7776.00000","7776.00000","0.00"
"3980787","3527.43","0.71521","-82.92%","-1599.02","2020-Jan-06 03:49 PM","2020-Jan-06 04:30 AM","1599.02","16.62","0.32421","17.08%","329.40","0.00","0.00000","1928.41","0.39100","101.57","96.24","0.01824","89.97","3527.43","0.71521","-82.92%","-1599.02","54.82","99.36%","Conagra","11.32","7092047687D - SMD1/SMD2","0.00","0.00000","100.00%","1928.41","0.00","0.00000","100.00%","1928.41","0.00","0.00000","1928.41","0.391","0.00","0.00000","-82.92%","-1599.02","","No","","7092047687D","","","","CONAGRA-WC-64","Conagra","7092047687D Swiss Miss 4/30Ct Milk Choc - Downcount","","Finished Good","","","Stopped","1928.41","18.99","0.39100","82.92%","112.07%","","SMD1","","0.00000","0.00","0.00","0.00000","9.00","10","0.00","0.00000","0.00","0.00000","112.79%","7092047687D - 3201500-20","","2052206","","","","2020-Jan-06 03:48 PM","Reconciliation complete","L - 7092047687D","","No","West Chicago","10.00000","101.48","0.02058","486.00000","1928.41","0.39100","cs","4932.00000","4932.00000","0.00"
"3981467","3139.00","1.49690","-43.38%","-949.74","2020-Jan-06 03:30 PM","2020-Jan-06 04:30 AM","946.05","17.85","0.45114","56.62%","1234.83","0.00","0.00000","2192.95","1.04576","53.00","53.00","0.01845","38.69","3139.00","1.49690","-43.38%","-949.74","54.20","75.25%","Conagra","11.00","1601201112 - L2/L6","0.00","0.00000","100.00%","2180.88","0.00","0.00000","100.00%","2180.88","0.00","0.00000","2180.88","1.04","0.00","0.00000","-43.93%","-958.12","","No","","1601201112","","","","CONAGRA-WC-15","Conagra","1601201112 Bigs 12Ct/5.00Oz Ss Pumpkin Seeds","","Finished Good","","","Stopped","2180.88","41.15","1.04000","43.21%","119.95%","","L6","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","159.40%","1601201112 - UPDATE","","2047517","","","","2020-Jan-06 03:48 PM","Reconciliation complete","L - 1601201112","","No","West Chicago","5.00000","61.68","0.02941","170.00000","2189.27","1.04400","cs","2097.00000","2097.00000","0.00"
"3981477","2392.16","1.21491","-27.89%","-521.61","2020-Jan-06 08:36 AM","2020-Jan-06 04:30 AM","521.61","16.72","0.26491","72.11%","1348.94","0.00","0.00000","1870.55","0.95000","31.19","31.19","0.01356","26.69","2392.16","1.21491","-27.89%","-521.61","73.77","85.58%","WIT Group","4.11","203-22-0450 - DOUGLAS","0.00","0.00000","100.00%","1870.55","0.00","0.00000","100.00%","1870.55","0.00","0.00000","1870.55","0.95","0.00","0.00000","-27.89%","-521.61","","No","","203-22-0450","","","","WITH-WC-03","WIT Group","203-22-0450 G&G Cucumber Mint Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","1870.55","59.97","0.95000","27.89%","86.81%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","14","0.00","0.00000","0.00","0.00000","101.43%","0450 - CUCUMINT - 010419","","2053558","","","","2020-Jan-06 08:36 AM","Reconciliation complete","L - 203-22-0450","","No","West Chicago","11.00000","27.07","0.01375","800.00000","1870.55","0.95000","cs","1969.00000","1969.00000","0.00"
"3981536","887.61","0.78203","57.96%","1223.49","2020-Jan-06 03:30 PM","2020-Jan-06 04:30 AM","880.41","17.24","0.77569","58.30%","1230.69","0.00","0.00000","7.20","0.00634","53.50","51.07","0.03864","43.85","887.61","0.78203","57.96%","1223.49","25.88","90.71%","Cargill","11.00","110002924 - C2","0.00","0.00000","100.00%","2111.10","0.00","0.00000","100.00%","2111.10","0.00","0.00000","2111.10","1.86","0.00","0.00000","57.96%","1223.49","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","2111.10","39.46","1.86000","41.70%","97.82%","","C2","","0.00000","0.00","0.00","0.00000","3.00","5","0.00","0.00000","0.00","0.00000","107.84%","110002924 - 4507434634 - 121319","","2036160","","4507434634","","2020-Jan-06 03:29 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","47.29","0.04167","120.00000","2111.10","1.86000","cs","1135.00000","1135.00000","0.00"
"3981674","4845.23","4.34161","-34.00%","-1229.39","2020-Jan-06 03:30 PM","2020-Jan-06 04:30 AM","1229.39","17.32","1.10161","66.00%","2386.45","0.00","0.00000","3615.84","3.24000","74.50","70.99","0.05171","57.71","4845.23","4.34161","-34.00%","-1229.39","19.34","86.19%","Conagra","11.00","1601201899 - L1/L2","0.00","0.00000","100.00%","3615.84","0.00","0.00000","100.00%","3615.84","0.00","0.00000","3615.84","3.24","0.00","0.00000","-34.00%","-1229.39","","No","","1601201899","","","","CONAGRA-WC-82","Conagra","1601201899 BIGS SPITTER CAN DL PKL 8/2/3.625Z","","Finished Good","","","Stopped","3615.84","48.53","3.24000","34.00%","97.22%","","L2","","0.00000","0.00","0.00","0.00000","7.00","7","0.00","0.00000","0.00","0.00000","112.80%","1601201899 - UPDATE","ConAgra cut order shorter due to demand","2050369","","","","2020-Jan-06 03:37 PM","Reconciliation complete","L - 1601201899","","No","West Chicago","7.00000","65.10","0.05833","120.00000","3615.84","3.24000","cs","1116.00000","1116.00000","0.00"
"3981693","9320.05","211.81940","-52.17%","-3195.25","2020-Jan-06 03:46 PM","2020-Jan-06 04:30 AM","3195.25","16.26","72.61940","47.83%","2929.55","0.00","0.00000","6124.80","139.20000","207.02","196.50","4.04152","177.83","9320.05","211.81940","-52.17%","-3195.25","0.25","93.99%","Conagra","11.27","7092047654 - SMR1/SMR2","0.00","0.00000","100.00%","6124.80","0.00","0.00000","100.00%","6124.80","0.00","0.00000","6124.80","139.2","0.00","0.00000","-52.17%","-3195.25","","No","","7092047654","","","","CONAGRA-WC-58","Conagra","7092047654 Swiss Miss 160/50Ct Milk Choc Cocoa","","Finished Good","","","Stopped","6124.80","29.59","139.20000","52.17%","81.40%","","COFFEE1","","0.00000","0.00","0.00","0.00000","21.00","26","0.00","0.00000","0.00","0.00000","86.60%","7092047654 - 3196442-50","","2053832","","","","2020-Jan-06 03:46 PM","Reconciliation complete","L - 7092047654","","No","West Chicago","21.00000","154.00","3.50000","6.00000","6124.80","139.20000","pl","44.00000","44.00000","0.00"
"3980443","2766.84","1.15285","-21.35%","-486.84","2020-Jan-04 01:10 PM","2020-Jan-04 10:30 AM","486.84","16.51","0.20285","78.65%","1793.16","0.00","0.00000","2280.00","0.95000","29.49","29.49","0.01158","27.80","2766.84","1.15285","-21.35%","-486.84","86.34","94.26%","WIT Group","2.68","203-22-0450 - DOUGLAS","0.00","0.00000","100.00%","2280.00","0.00","0.00000","100.00%","2280.00","0.00","0.00000","2280.00","0.95","0.00","0.00000","-21.35%","-486.84","","No","","203-22-0450","","","","WITH-WC-03","WIT Group","203-22-0450 G&G Cucumber Mint Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","2280.00","77.31","0.95000","21.35%","111.90%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","118.72%","0450 - CUCUMINT - 010419","","2053558","","","","2020-Jan-04 01:10 PM","Reconciliation complete","L - 203-22-0450","","No","West Chicago","11.00000","33.00","0.01375","800.00000","2280.00","0.95000","cs","2400.00000","2400.00000","0.00"
"3980512","3162.82","1.15558","-21.64%","-562.67","2020-Jan-04 10:35 AM","2020-Jan-04 07:30 AM","562.67","16.51","0.20558","78.36%","2037.48","0.00","0.00000","2600.15","0.95000","34.08","34.08","0.01089","29.81","3162.82","1.15558","-21.64%","-562.67","91.81","87.46%","WIT Group","3.10","203-22-0451 - DOUGLAS","0.00","0.00000","100.00%","2600.15","0.00","0.00000","100.00%","2600.15","0.00","0.00000","2600.15","0.95","0.00","0.00000","-21.64%","-562.67","","No","","203-22-0451","","","","WITH-WC-04","WIT Group","203-22-0451 G&G Ginger Peach Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","2600.15","76.29","0.95000","21.64%","110.41%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","126.24%","0451 - GNGRPCH - 010319","","2053626","","","","2020-Jan-04 10:35 AM","Reconciliation complete","L - 203-22-0451","","No","West Chicago","11.00000","37.63","0.01375","800.00000","2600.15","0.95000","cs","2738.00000","2737.00000","1.00"
"3980359","311.36","0.01784","88.11%","2307.04","2020-Jan-04 10:45 AM","2020-Jan-04 05:00 AM","311.36","18.05","0.01784","88.11%","2307.04","0.00","0.00000","0.00","0.00000","17.25","17.25","0.00091","15.95","311.36","0.01784","88.11%","2307.04","1094.10","98.18%","Cargill","5.75","110028350 - LOWE BLENDER","0.00","0.00000","100.00%","2618.40","0.00","0.00000","100.00%","2618.40","0.00","0.00000","2618.40","0.15","0.00","0.00000","88.11%","2307.04","","No","","110028350","","","","CARGILL-WC-08-03","Cargill","110028350 Truvia Brown Sugar - Bulk","","Batch","","","Stopped","2618.40","151.79","0.15000","11.89%","85.94%","","C1","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","87.53%","110028350 - 4507507497","","2050366","","4507507497","","2020-Jan-04 10:42 AM","Reconciliation complete","L - 110028350","","No","West Chicago","4.00000","13.96","0.00080","5000.00000","2618.40","0.15000","lbs","15000.00000","17456.00000","-2456.00"
"3973987","2992.86","1.38366","-32.53%","-734.69","2020-Jan-04 01:02 PM","2020-Jan-04 04:30 AM","733.54","17.87","0.33913","67.39%","1515.98","0.00","0.00000","2259.32","1.04453","41.05","41.05","0.01753","37.93","2992.86","1.38366","-32.53%","-734.69","57.03","96.31%","Conagra","8.55","1601201112 - L2/L6","0.00","0.00000","100.00%","2249.52","0.00","0.00000","100.00%","2249.52","0.00","0.00000","2249.52","1.04","0.00","0.00000","-33.04%","-743.34","","No","","1601201112","","","","CONAGRA-WC-15","Conagra","1601201112 Bigs 12Ct/5.00Oz Ss Pumpkin Seeds","","Finished Good","","","Stopped","2249.52","54.80","1.04000","32.48%","161.54%","","L6","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","167.74%","1601201112 - UPDATE","","2047517","","","","2020-Jan-04 01:02 PM","Reconciliation complete","L - 1601201112","","No","West Chicago","5.00000","63.62","0.02941","170.00000","2258.17","1.04400","cs","2163.00000","2163.00000","0.00"
"3976217","714.93","0.69343","62.72%","1202.73","2020-Jan-04 01:00 PM","2020-Jan-04 04:30 AM","704.88","17.21","0.68368","63.24%","1212.78","0.00","0.00000","10.05","0.00975","40.96","40.96","0.03783","39.00","714.93","0.69343","62.72%","1202.73","26.43","95.22%","Cargill","8.50","110002924 - C2","0.00","0.00000","100.00%","1917.66","0.00","0.00000","100.00%","1917.66","0.00","0.00000","1917.66","1.86","0.00","0.00000","62.72%","1202.73","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","1917.66","46.82","1.86000","36.76%","104.87%","","C2","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","110.14%","110002924 - 4507434634 - 121319","","2036160","","4507434634","","2020-Jan-04 12:57 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","42.96","0.04167","120.00000","1917.66","1.86000","cs","1031.00000","1031.00000","0.00"
"3978489","3956.63","4.30536","-32.88%","-979.07","2020-Jan-04 01:03 PM","2020-Jan-04 04:30 AM","979.07","17.31","1.06536","67.12%","1998.49","0.00","0.00000","2977.56","3.24000","56.56","56.56","0.04879","44.83","3956.63","4.30536","-32.88%","-979.07","20.50","79.27%","Conagra","8.56","1601201899 - L1/L2","0.00","0.00000","100.00%","2977.56","0.00","0.00000","100.00%","2977.56","0.00","0.00000","2977.56","3.24","0.00","0.00000","-32.88%","-979.07","","No","","1601201899","","","","CONAGRA-WC-82","Conagra","1601201899 BIGS SPITTER CAN DL PKL 8/2/3.625Z","","Finished Good","","","Stopped","2977.56","52.65","3.24000","32.88%","94.78%","","L2","","0.00000","0.00","0.00","0.00000","7.00","7","0.00","0.00000","0.00","0.00000","119.57%","1601201899 - UPDATE","ConAgra cut order shorter due to demand","2050369","","","","2020-Jan-04 01:03 PM","Reconciliation complete","L - 1601201899","","No","West Chicago","7.00000","53.61","0.05833","120.00000","2977.56","3.24000","cs","919.00000","919.00000","0.00"
"3980328","2579.02","0.67232","-71.95%","-1079.14","2020-Jan-04 01:00 PM","2020-Jan-04 04:30 AM","1079.14","16.74","0.28132","28.05%","420.73","0.00","0.00000","1499.88","0.39100","64.46","64.46","0.01606","61.60","2579.02","0.67232","-71.95%","-1079.14","62.27","99.70%","Conagra","8.50","7092047687D - SMD1/SMD2","0.00","0.00000","100.00%","1499.88","0.00","0.00000","100.00%","1499.88","0.00","0.00000","1499.88","0.391","0.00","0.00000","-71.95%","-1079.14","","No","","7092047687D","","","","CONAGRA-WC-64","Conagra","7092047687D Swiss Miss 4/30Ct Milk Choc - Downcount","","Finished Good","","","Stopped","1499.88","23.27","0.39100","71.95%","127.74%","","SMD1","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","128.12%","7092047687D - 3201500-20","","2052206","","","","2020-Jan-04 12:56 PM","Reconciliation complete","L - 7092047687D","","No","West Chicago","10.00000","78.93","0.02058","486.00000","1499.88","0.39100","cs","3836.00000","3836.00000","0.00"
"3980446","2806.03","1.16047","-22.16%","-508.93","2020-Jan-04 07:45 AM","2020-Jan-04 04:30 AM","508.93","16.55","0.21047","77.84%","1788.17","0.00","0.00000","2297.10","0.95000","30.75","30.75","0.01257","30.40","2806.03","1.16047","-22.16%","-508.93","79.53","98.87%","WIT Group","3.25","203-22-0446 - DOUGLAS","0.00","0.00000","100.00%","2297.10","0.00","0.00000","100.00%","2297.10","0.00","0.00000","2297.10","0.95","0.00","0.00000","-22.16%","-508.93","","No","","203-22-0446","","","","WITH-WC-08","WIT Group","203-22-0446 G&G Rasp Blackberry Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","2297.10","74.70","0.95000","22.16%","108.12%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","109.36%","0446 - RASP BLCKBRY - 123019","","2050361","","","","2020-Jan-04 07:33 AM","Reconciliation complete","L - 203-22-0446","","No","West Chicago","11.00000","33.25","0.01375","800.00000","2297.10","0.95000","cs","3000.00000","2418.00000","582.00"
"3976216","880.35","0.68191","63.34%","1520.91","2020-Jan-04 02:15 AM","2020-Jan-03 03:15 PM","870.45","17.24","0.67424","63.75%","1530.81","0.00","0.00000","9.90","0.00767","53.00","50.50","0.03606","46.55","880.35","0.68191","63.34%","1520.91","27.73","97.83%","Cargill","11.00","110002924 - C2","0.00","0.00000","100.00%","2401.26","0.00","0.00000","100.00%","2401.26","0.00","0.00000","2401.26","1.86","0.00","0.00000","63.34%","1520.91","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","2401.26","45.31","1.86000","36.25%","113.05%","","C2","","0.00000","0.00","0.00","0.00000","5.00","6","0.00","0.00000","0.00","0.00000","115.55%","110002924 - 4507434634 - 121319","","2036160","","4507434634","","2020-Jan-04 02:03 AM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","53.79","0.04167","120.00000","2401.26","1.86000","cs","1291.00000","1291.00000","0.00"
"3978519","3978.01","0.66367","-69.74%","-1634.36","2020-Jan-04 02:15 AM","2020-Jan-03 03:15 PM","1634.36","16.26","0.27267","30.26%","709.30","0.00","0.00000","2343.65","0.39100","105.50","100.50","0.01502","90.05","3978.01","0.66367","-69.74%","-1634.36","66.57","95.22%","Conagra","11.00","7092047687D - SMD1/SMD2","0.00","0.00000","100.00%","2343.65","0.00","0.00000","100.00%","2343.65","0.00","0.00000","2343.65","0.391","0.00","0.00000","-69.74%","-1634.36","","No","","7092047687D","","","","CONAGRA-WC-64","Conagra","7092047687D Swiss Miss 4/30Ct Milk Choc - Downcount","","Finished Good","","","Stopped","2343.65","22.21","0.39100","69.74%","130.42%","","SMD1","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","136.97%","7092047687D - 3201500-20","","2052206","","","","2020-Jan-04 02:06 AM","Reconciliation complete","L - 7092047687D","","No","West Chicago","10.00000","123.33","0.02058","486.00000","2343.65","0.39100","cs","5994.00000","5994.00000","0.00"
"3980337","4970.31","4.37143","-34.92%","-1286.43","2020-Jan-04 02:15 AM","2020-Jan-03 03:15 PM","1286.43","18.23","1.13143","65.08%","2397.45","0.00","0.00000","3683.88","3.24000","74.00","70.57","0.05160","58.67","4970.31","4.37143","-34.92%","-1286.43","19.38","87.91%","Conagra","11.00","1601201899 - L1/L2","0.00","0.00000","100.00%","3683.88","0.00","0.00000","100.00%","3683.88","0.00","0.00000","3683.88","3.24","0.00","0.00000","-34.92%","-1286.43","","No","","1601201899","","","","CONAGRA-WC-82","Conagra","1601201899 BIGS SPITTER CAN DL PKL 8/2/3.625Z","","Finished Good","","","Stopped","3683.88","49.78","3.24000","34.92%","99.39%","","L2","","0.00000","0.00","0.00","0.00000","5.00","7","0.00","0.00000","0.00","0.00000","113.05%","1601201899 - UPDATE","ConAgra cut order shorter due to demand","2050369","","","","2020-Jan-04 02:32 AM","Reconciliation complete","L - 1601201899","","No","West Chicago","7.00000","66.33","0.05833","120.00000","3683.88","3.24000","cs","1137.00000","1137.00000","0.00"
